CHICKEN & RICE SOUP FLORENTINE,"Water, Brown Rice(Water, Brown Rice), Diced Chicken(Chicken Thigh, Chicken), Spinach, Carrot, Celery, Yellow Onion, Chicken Base(Chicken Meat and Natural Chicken Juices, Dried Whey, Maltodextrin, Hydrolyzed (corn and wheat gluten, soy) Proteins, Flavor (contains torula yeast), Yeast Extract,Cornstarch, Chicken Flavor, Corn Oil, Disodium Inosinate/Disodium Guanylate, Chicken Stock, Hydrolyzed Chicken, Chicken Fat, Potato Starch, Turmeric, Calcium Lactate, Soy Lecithin, Dextrose, Lactic Acid, Vegetable Color (turmeric and annatto and paprika extracts).NO ADDED MSG other than that which naturally occurs in the hydrolyzed proteins and yeast extract.), Lemon Juice, Vegetable Oil, Salt, Garlic, Black Pepper", , , , , ,Milk,Soy,Wheat,Gluten
CHICKEN & RICE SOUP FLORENTINE,"Water, White Rice(White Rice, Water), Chicken breast, chicken thigh, Spinach, Carrot, Celery, Yellow Onion, Chicken base(Chicken Meat and Natural Chicken Juices, Dried Whey, Maltodextrin, Hydrolyzed (corn and wheat gluten, soy) Proteins, Flavor (contains torula yeast), Yeast Extract,Cornstarch, Chicken Flavor, Corn Oil, Disodium Inosinate/Disodium Guanylate, Chicken Stock, Hydrolyzed Chicken, Chicken Fat, Potato Starch, Turmeric, Calcium Lactate, Soy Lecithin, Dextrose, Lactic Acid, Vegetable Color (turmeric and annatto and paprika extracts).NO ADDED MSG other than that which naturally occurs in the hydrolyzed proteins and yeast extract.), Lemon Juice, Garlic, Vegetable Oil, Salt, Black Pepper", , , , , ,Milk,Soy,Wheat,Gluten
CHICKEN & ROASTED CORN CHOWDER,"Water, Milk, Roasted Corn(Corn), Potato, Yellow Onion, Diced Chicken(Chicken Thigh, Chicken), Margarine(PALM OIL WATER SALT CONTAINS LESS THAN 2% OF VEGETABLE MONO & DIGLYCERIDES NON-FAT DRY MILK SOLIDS SOY LECITHIN SODIUM BENZOATE (A PRESERVATIVE) CITRIC ACID NATURAL & ARTIFICIAL FLAVOR BETA CAROTENE (COLOR) VITAMIN A PALMITATE ADDED), Flour, Bacon(Cured with Water, Salt, Sugar, Sodium Phophates, Sodium Erythorbate, Sodium Nitrite), Chicken Base(Chicken Meat and Natural Chicken Juices, Dried Whey, Maltodextrin, Hydrolyzed (corn and wheat gluten, soy) Proteins, Flavor (contains torula yeast), Yeast Extract,Cornstarch, Chicken Flavor, Corn Oil, Disodium Inosinate/Disodium Guanylate, Chicken Stock, Hydrolyzed Chicken, Chicken Fat, Potato Starch, Turmeric, Calcium Lactate, Soy Lecithin, Dextrose, Lactic Acid, Vegetable Color (turmeric and annatto and paprika extracts).NO ADDED MSG other than that which naturally occurs in the hydrolyzed proteins and yeast extract.), Garlic, Parsley, Salt, Black Pepper, Poultry Seasoning(Thyme, Sage, Marjoram, Rosemary, Black Pepper, and Nutmeg.)", , , , , ,Milk,Soy,Wheat,Gluten
CHICKEN & SWISS SANDWICH,"Breaded Chicken Breast(Boneless chicken breast with rib meat, water, seasoning (chicken broth powder, salt, sugar, vegetable stock, maltodextrin, garlic powder, and flavors), salt, sodium phosphates, wheat flour, water, salt, wheat gluten leavening, spices, garlic powder, onion powder, disodium inosinate and disodium guanylate, natural flavor, vegetable oil.), Hamburger Bun(Enriched Wheat Flour, Water, High Fructose Corn Syrup, Yeast, Soybean Oil, Wheat Gluten, Contains 2% or less of the following: Salt, Dough Conditioners (Monoglycerides, DATEM, Ascorbic Acid, Calcium Peroxide, Azodicarbonamide), yeast Nutrients (Monocalcium Phospate, Calcium Sulfate, Ammonium Sulfate), Calcium Propionate and Potassium Sorbate (Perservatives), Wheat Starch,), Honey Mustard(Dijon Mustard(Water, Vinegar, Mustard Seed, Salt, White Wine, Fruit Pectin, Citric Acid, Tartaric Acid, Sugar, Spice), Honey, Brown Sugar, Lemon Juice, Hot Sauce(Distilled vinegar, red pepper, salt.), Black Pepper), Swiss Cheese(Pasteurized Part Skim Milk, Cheese Culture, Salt, Enzymes), Iceberg Lettuce, Tomato", , , , , ,Milk,Soy,Wheat,Gluten
CHICKEN & TOMATO BALTI,"Chicken Thigh, Tomato, Water, Tikka Masala Curry(Tomato, Tomato, Toasted Garam Masala(Cumin, Coriander Seed, Cloves, Cardamom, Cinnamon Stick, Black Pepper, Ancho Chili Pepper, Bay Leaves, Mace), Vegetable Oil, Garlic, Ginger, Jalapeno, Paprika), Yellow Onion, Ginger, Vegetable Oil, Garlic, Green Chili Pepper, Cilantro, Salt, Black Pepper, Vegetable Base(Sauteed Vegetable Puree Mix (Carrots, Onions Celery), Maltodextrin, Corn Oil, Hydrolyzed Soy, Corn and Wheat Proteins, Lima Beans, Cornstarch, Sorbitol, Autolyzed Yeast Extract, Tomato Powder, Onion Powder, 2% or less of water, Disodium Inosinate/Disodium Guanylate, Garlic Powder, Extractives of Paprika, Natural Flavors, Salt, Carrot Juice Concentrate, Lactic Acid, Citric Acid.), Cardamom, Coriader", , , , , , ,Soy,Wheat,Gluten
CHICKEN & TOMATO BALTI,"Chicken Thigh, Tomato, Water, Yellow Onion, Tikka Masala Paste(Onion, Water, Canola Oil, Spices, Garlic, Ginger, Distilled Vinegar, Salt, Citric Acid), Vegetable Oil, Ginger, Garlic, Green Chili Pepper, Curry Paste(water, canola oil, coriander, cumin, Tumeric, concentrated tomoato puree, corn flour, salt, chile pepper, ground giner, acidic acid, spices,  paprika, sugar, garlic powder, tamarind, citric acid, lactic acid), Cilantro, Salt, Vegetable base(Sauteed Vegetable Puree Mix (Carrots, Onions Celery), Maltodextrin, Corn Oil, Hydrolyzed Soy, Corn and Wheat Proteins, Lima Beans, Cornstarch, Sorbitol, Autolyzed Yeast Extract, Tomato Powder, Onion Powder, 2% or less of water, Disodium Inosinate/Disodium Guanylate, Garlic Powder, Extractives of Paprika, Natural Flavors, Salt, Carrot Juice Concentrate, Lactic Acid, Citric Acid.), Black Pepper, Cardamom, Coriader", , , , , , , ,Wheat,Gluten
CHICKEN & WASABI MASHED POTATOES,"Sweet & Spicy Chicken(Chicken Thigh, Sweet and Spicy Plum Sauce(High Fructose Corn Syrup, Sugar, Water, Plum Juice Concentrate, Pureed Ginger, Salt, and less than 1% of vinegar, Corn Oil, Spice, Citric Acid, Natural and Artificial Flavors, Caramel Color.), Green Pepper, Sweet Chili Sauce(Water, High Fructose Corn Syrup, Pineapple, Diced Tomatoes, Vinegar, Modified Cornstarch, Hydrolyzed Soy Protein, 2% or less of Brown Sugar Syrup, Soybean Oil, Tomato Paste, Salt, Corn Syrup Solids, Dehydrated Onions, Dehydrated Green Bell Peppers, Spices, Lemon Juice Concentrate, Onion Powder, Beet Powder, Garlic Powder.), Yellow Onion, Carrot, Vegetable Oil, Cornstarch, Ginger, Garlic, Crushed Red Pepper), Wasabi Mashed Potatoes(Potato, Milk, Butter, Garlic, Ginger, Wasabi Powder(Horseradish, Japanese wasabi, mustard, artificial coloring, corn flour, ascorbic acid), Salt), Sweet and Spicy Plum Sauce(High Fructose Corn Syrup, Sugar, Water, Plum Juice Concentrate, Pureed Ginger, Salt, and less than 1% of vinegar, Corn Oil, Spice, Citric Acid, Natural and Artificial Flavors, Caramel Color.), Sweet Chili Sauce(Water, High Fructose Corn Syrup, Pineapple, Diced Tomatoes, Vinegar, Modified Cornstarch, Hydrolyzed Soy Protein, 2% or less of Brown Sugar Syrup, Soybean Oil, Tomato Paste, Salt, Corn Syrup Solids, Dehydrated Onions, Dehydrated Green Bell Peppers, Spices, Lemon Juice Concentrate, Onion Powder, Beet Powder, Garlic Powder.), Crispy Wonton Straws(Wonton Skin(Wheat flour, water, whole egg, salt, corn starch, FD&C yellow No 5, calcium propionate)), Green Onion", , , , ,Egg,Milk,Soy,Wheat,Gluten
CHICKEN AND ASIAN SLAW SANDWICH,"Five Spice Grilled Chicken(Chicken, Five Spice Marinade(Orange Juice, Brown Sugar, Five Spice Powder, Salt, Black Pepper)), Kaiser Roll(ENRICHED WHEAT FLOUR (WHEAT FLOUR, BARLEY MALT, NIACIN, IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, HIGH FRUCTOSE CORN SYRUP, YEAST, PARTIALLY HYROGENATED SOYBEAN OIL, CONTAINS 2% OR LESS OF THE FOLLOWING: SALT, DOUGH CONDITIONERS (MONO& DIGLYCERIDES, ETHOXYLATED MONO & DIGLYCERIDES, CALCIUM STEAROYL-2-LACTYLATE, AZODICARBONAMIDE, ENZYMES, POTASSIUM IODATE, SUGAR, DEXTROSE, ASCORBIC ACID, L-CYSTEINE), CALCIUM PROPINATE AND POTASSIUM SORBATE (PRESERVATIVES).), Asian Slaw(Cabbage, Carrot, Honey, Water, Ginger, Rice Wine Vinegar, Red Pepper, Cilantro, Salt, Cayenne Pepper)", , , , , , ,Soy,Wheat,Gluten
CHICKEN BIRYANI,"Basmati Rice(Water, Basmati Rice), Chicken Thigh, Crispy Onions(Yellow Onion, Flour, Black Pepper, Salt), Yellow Onion, Tomato, Creamer, Indian Yogurt(Plain Yogurt(Cultured Grade A Reduced Fat Milk, Pectin)), Tikka Masala Paste(Onion, Water, Canola Oil, Spices, Garlic, Ginger, Distilled Vinegar, Salt, Citric Acid), Vegetable Oil, Lemon Juice, Curry Paste(water, canola oil, coriander, cumin, Tumeric, concentrated tomoato puree, corn flour, salt, chile pepper, ground giner, acidic acid, spices,  paprika, sugar, garlic powder, tamarind, citric acid, lactic acid), Ginger, Green Chili Pepper, Salt, Cumin, Garlic, Cilantro, Mint", , , , , ,Milk, ,Wheat,Gluten
CHICKEN BLT SANDWICH,"Breaded Chicken Breast(Boneless chicken breast with rib meat, water, seasoning (chicken broth powder, salt, sugar, vegetable stock, maltodextrin, garlic powder, and flavors), salt, sodium phosphates, wheat flour, water, salt, wheat gluten leavening, spices, garlic powder, onion powder, disodium inosinate and disodium guanylate, natural flavor, vegetable oil.), Hamburger Bun(Enriched Wheat Flour, Water, High Fructose Corn Syrup, Yeast, Soybean Oil, Wheat Gluten, Contains 2% or less of the following: Salt, Dough Conditioners (Monoglycerides, DATEM, Ascorbic Acid, Calcium Peroxide, Azodicarbonamide), yeast Nutrients (Monocalcium Phospate, Calcium Sulfate, Ammonium Sulfate), Calcium Propionate and Potassium Sorbate (Perservatives), Wheat Starch,), Ranch Dressing(Vegetable oil (Soybean Canola), Water, Vinegar, Buttermilk Solids, Egg yolk, Salt, Garlic, Sugar, Onions, Spices, Natural Flavor, Xanthum Gum, Calcium Disodium EDTA), Iceberg Lettuce, Tomato, Swiss Cheese(Pasteurized Part Skim Milk, Cheese Culture, Salt, Enzymes), Bacon(Bacon(Cured with Water, Salt, Sugar, Sodium Phophates, Sodium Erythorbate, Sodium Nitrite))", , , , ,Egg,Milk,Soy,Wheat,Gluten
CHICKEN BREAST PICATTA,"Chicken, Water, Flour, Vegetable Oil, Lemon Juice, Capers, Chicken Base(Chicken Meat and Natural Chicken Juices, Dried Whey, Maltodextrin, Hydrolyzed (corn and wheat gluten, soy) Proteins, Flavor (contains torula yeast), Yeast Extract,Cornstarch, Chicken Flavor, Corn Oil, Disodium Inosinate/Disodium Guanylate, Chicken Stock, Hydrolyzed Chicken, Chicken Fat, Potato Starch, Turmeric, Calcium Lactate, Soy Lecithin, Dextrose, Lactic Acid, Vegetable Color (turmeric and annatto and paprika extracts).NO ADDED MSG other than that which naturally occurs in the hydrolyzed proteins and yeast extract.), Parsley, Shallot, Salt, Garlic, Black Pepper", , , , , ,Milk,Soy,Wheat,Gluten
"CHICKEN BREAST, CACCIATORE, RANDOM, 4 OZW","Chicken, Water, Tomato, Green Pepper, Yellow Onion, Tomato Paste, Worcestershire Sauce(Distilled Vinegar, Molasses, Corn Syrup, Water, Salt, Caramel Color, Sugar, Spices, Anchovies, Natural Flavor(contains soy) and Tamarind.), Chicken broth(Maltodextrin, salt, onion powder, dehydrated vegetables (carrots, potatoes, celery), monosodium glutamate, modified food starch (corn), dextrose, sugar, soybean oil, spices, garlic powder, turmeric)), Vegetable Oil, Garlic, Parsley, Black Pepper, Oregano, Basil, Crushed Red Pepper, Bay Leaves",Fish, , , , , ,Soy, , 
CHICKEN BROTH,"Water, Chicken Base(Chicken Meat Including Natural Chicken Juices, Salt, Chicken Fat, Sugar, Hydrolyzed (wheat and corn gluten, soy) Proteins, Dried Whey, Maltodextrin, Natural Flavoring,Yeast Extract, Partially Hydrogenated Cottonseed Oil, Corn Oil, Disodium Inosinate/Disodium Guanylate, Calcium Lactate, Lactic Acid, Dextrose, and Vegetable Color (turmeric and annatto extracts). NO ADDED MSG other than that which naturally occurs in the hydrolyzed proteins and yeast extract)", , , , , ,Milk,Soy,Wheat,Gluten
CHICKEN BROTH,"Water, Chicken Base(Chicken Meat and Natural Chicken Juices, Dried Whey, Maltodextrin, Hydrolyzed (corn and wheat gluten, soy) Proteins, Flavor (contains torula yeast), Yeast Extract,Cornstarch, Chicken Flavor, Corn Oil, Disodium Inosinate/Disodium Guanylate, Chicken Stock, Hydrolyzed Chicken, Chicken Fat, Potato Starch, Turmeric, Calcium Lactate, Soy Lecithin, Dextrose, Lactic Acid, Vegetable Color (turmeric and annatto and paprika extracts).NO ADDED MSG other than that which naturally occurs in the hydrolyzed proteins and yeast extract.)", , , , , ,Milk,Soy,Wheat,Gluten
CHICKEN BURRITO WITH MANGO SALSA,"Black Beans with Cumin(Black Beans(Water, Black Beans), Vegetable Oil, Cumin, Black Pepper), Spanish Rice(Vegetable Oil, White Rice, Yellow Onion, Green Pepper, Garlic, Chicken Base(Chicken Meat and Natural Chicken Juices, Dried Whey, Maltodextrin, Hydrolyzed (corn and wheat gluten, soy) Proteins, Flavor (contains torula yeast), Yeast Extract,Cornstarch, Chicken Flavor, Corn Oil, Disodium Inosinate/Disodium Guanylate, Chicken Stock, Hydrolyzed Chicken, Chicken Fat, Potato Starch, Turmeric, Calcium Lactate, Soy Lecithin, Dextrose, Lactic Acid, Vegetable Color (turmeric and annatto and paprika extracts).NO ADDED MSG other than that which naturally occurs in the hydrolyzed proteins and yeast extract.), Water, Tomato, Cumin, Salt, Sage, Oregano, Black Pepper, Paprika), Flour Tortilla(bleached enriched wheat flour, water, soy bean oil, hyrdrogenated vegetable oil (cottonseed, soybean), citric acid added, contains 2% or less of: sugar, salt, leavening agents, potato starch with monoglyceride, vital wheat gluten, calcium propionate, monoglycerides with citric acid, glycerine, fumaric acid, dextrose, dough conditioner, cellulose gum, potassium sorbate (to preserve freshness), enzyme complex (salt, wheat starch, enzymes, microcrystalline cellulose).), Taco Chicken Filling(Ground Chicken, Water, Taco Seasoning(Spices (including red pepper), onion, potato starch, salt, paprika, garlic, whey, and citric acid.)), Pico De Gallo(Tomato, Yellow Onion, Lime Juice, Jalapeno, Cilantro, Garlic, Salt), Cheddar Crema(Plain Yogurt(Cultured Grade A Reduced Fat Milk, Pectin), Cheddar Cheese(Pasteurized Milk, Cheese Culture, Salt, Enzymes and Annatto. Potato Starch and Powdered Cellulose added to prevent caking.), Lime Juice, Cilantro, Garlic), Jalapeno-Mango Salsa(Mango, Tomato, Lime Juice, Jalapeno, Cilantro, Sugar, Salt)", , , , , ,Milk,Soy,Wheat,Gluten
CHICKEN BURRITO WITH MANGO SALSA,"Black Beans with Cumin(Black Beans(Water, Black Beans), Vegetable Oil, Cumin, Black Pepper), White Rice(White Rice, Water), Flour Tortilla(bleached enriched wheat flour, water, soy bean oil, hyrdrogenated vegetable oil (cottonseed, soybean), citric acid added, contains 2% or less of: sugar, salt, leavening agents, potato starch with monoglyceride, vital wheat gluten, calcium propionate, monoglycerides with citric acid, glycerine, fumaric acid, dextrose, dough conditioner, cellulose gum, potassium sorbate (to preserve freshness), enzyme complex (salt, wheat starch, enzymes, microcrystalline cellulose).), Ground Chicken, Pico De Gallo(Tomato, Yellow Onion, Lime Juice, Jalapeno, Cilantro, Garlic, Salt), Imitation sour cream(Water, patially hydrogenated soybean oil, soy protein, maltodextrin, tofu, nondairy lactic acid, cellulose, locust bean, guar and carrageenan gums, sugar, salt, vegetable mono and dyglycerides, potassium sorbate (added as a preservative)), Jalapeno-Mango Salsa(Mango, Tomato, Lime Juice, Jalapeno, Cilantro, Sugar, Salt)", , , , , , ,Soy,Wheat,Gluten
CHICKEN CACCIATORE,"Chicken, Water, Tomato, Green Pepper, Yellow Onion, Tomato Paste, Worcestershire Sauce(Distilled Vinegar, Molasses, Corn Syrup, Water, Salt, Caramel Color, Sugar, Spices, Anchovies, Natural Flavor(contains soy) and Tamarind.), Chicken Base(Chicken Meat and Natural Chicken Juices, Dried Whey, Maltodextrin, Hydrolyzed (corn and wheat gluten, soy) Proteins, Flavor (contains torula yeast), Yeast Extract,Cornstarch, Chicken Flavor, Corn Oil, Disodium Inosinate/Disodium Guanylate, Chicken Stock, Hydrolyzed Chicken, Chicken Fat, Potato Starch, Turmeric, Calcium Lactate, Soy Lecithin, Dextrose, Lactic Acid, Vegetable Color (turmeric and annatto and paprika extracts).NO ADDED MSG other than that which naturally occurs in the hydrolyzed proteins and yeast extract.), Vegetable Oil, Garlic, Parsley, Black Pepper, Oregano, Basil, Crushed Red Pepper, Bay Leaves",Fish, , , , ,Milk,Soy,Wheat,Gluten
CHICKEN CACCIATORE,"Chicken, Chicken Broth(Water, Chicken Base(Chicken Meat and Natural Chicken Juices, Dried Whey, Maltodextrin, Hydrolyzed (corn and wheat gluten, soy) Proteins, Flavor (contains torula yeast), Yeast Extract,Cornstarch, Chicken Flavor, Corn Oil, Disodium Inosinate/Disodium Guanylate, Chicken Stock, Hydrolyzed Chicken, Chicken Fat, Potato Starch, Turmeric, Calcium Lactate, Soy Lecithin, Dextrose, Lactic Acid, Vegetable Color (turmeric and annatto and paprika extracts).NO ADDED MSG other than that which naturally occurs in the hydrolyzed proteins and yeast extract.)), Tomato, Green Pepper, Yellow Onion, Tomato Paste, Worcestershire Sauce(Distilled Vinegar, Molasses, Corn Syrup, Water, Salt, Caramel Color, Sugar, Spices, Anchovies, Natural Flavor(contains soy) and Tamarind.), Vegetable Oil, Garlic, Black Pepper, Crushed Red Pepper, Dried Parsley, Oregano, Basil, Bay Leaves",Fish, , , , ,Milk,Soy,Wheat,Gluten
CHICKEN CAESAR WRAP,"Roasted Chicken Breast(Chicken, Vegetable Oil, Salt, Black Pepper), Flour Tortilla(bleached enriched wheat flour, water, soy bean oil, hyrdrogenated vegetable oil (cottonseed, soybean), citric acid added, contains 2% or less of: sugar, salt, leavening agents, potato starch with monoglyceride, vital wheat gluten, calcium propionate, monoglycerides with citric acid, glycerine, fumaric acid, dextrose, dough conditioner, cellulose gum, potassium sorbate (to preserve freshness), enzyme complex (salt, wheat starch, enzymes, microcrystalline cellulose).), Tomato, Romaine Lettuce, Caesar Dressing(Water, Vinegar, Vegetable Oil (Soybean, Canola), Romano Cheese, Egg Yolk, Sugar, Maltidextrin, Food Starch modified, Salt, Anchiovy Paste, Garlic, Spices, Potassium Sorbate, Calcium Disodium EDTA,  Polysorbanate60, Xanthum Gum, Dextrose, Glucona Delta Lactone, Lactic Acid, Natural Flavor, Caramel, Onion), Parmesan Cheese(Pasteurized Part-Skim Milk, Cheese Culture, Salt, enzymes, powdered cellulose to prevent caking), Croutons(Enriched Flour (Wheat Flour, Malted Barley Flour, Niacin, Reduced Iron, Thiamin Mononitrate, Riboflavin, Folic Acid), Canola Oil, Whey, Salt, Yeast, 2% or less of High Fructose Corn Syrup, Calcium Propionate, Calcium Peroxide, Calcium Sulfate, Ascorbic Acid, Azodicarbonamide, Sodium Stearoyl Lactylate, Wheat Gluten, Spices, Sugar, Onion Powder, Parsley, Paprika, Turmeric, Extractives of Paprika, Spice Extractive, Citric Acid, TBHQ.)",Fish, , , ,Egg,Milk,Soy,Wheat,Gluten
CHICKEN CHILI CON CARNE,"Water, Kidney Beans, Tomato, Ground Chicken, Yellow Onion, Flour, Green Pepper, Tomato Paste, Beef Base(Roasted Beef and Concentrated Beef Stock, Autolyzed Yeast Extract, Maltodextrin, Cornstarch, Hydrolyzed Soy, Corn and Wheat Proteins, Carrot Puree, Natural Flavors, Dried Whey, 2% of less of caramel color, Disodium Inosinate/Disodium Guanylate, Salt, Corn Oil, Potato Starch, Spices and Coloring, Dextrose, Lactic Acid, Soy Lecithin.), Chili Powder, Garlic, Cumin, Salt, Hot Sauce(Distilled vinegar, red pepper, salt.), Sugar", , , , , ,Milk,Soy,Wheat,Gluten
CHICKEN COLESLAW SANDWICH,"Apple Bacon Coleslaw(Cider Vinegar, Apple, Cabbage, Red Cabbage, Red Onion, Bacon(Cured with Water, Salt, Sugar, Sodium Phophates, Sodium Erythorbate, Sodium Nitrite), Vegetable Oil, Sugar, Salt, Celery Seed, Black Pepper), Ciabatta(ENRICHED FLOUR (WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, EXTRA VIRGIN OLIVE OIL, CONTAINS 2% OR LESS OF: SEA SALT, YEAST), Grilled Montreal Chicken((Boneless skinless chicken breast, rotisserie seasoning (Salt, onion, spices, paprika, garlic, citric acid, silicon dioxide)), Vegetable Oil, Montreal Chicken Seasoning(Garlic, Salt, Onion, Spices (inc. black pepper, parsley, and red pepper), Orange Peel, Paprika, Green Bell Peppers, and Sulfiting Agents.)), Lemon-Pepper Mayonnaise(Mayonnaise(Soybean Oil, Egg Yolk, Water, High Fructose Corn Syrup, Vinegar, Contains less than 2% of: salt, Spice, Calcium Disodium EDTA to protect flavor), Lemon Juice, Black Pepper, Parsley, Hot Sauce(Distilled vinegar, red pepper, salt.)), Swiss Cheese(Pasteurized Part Skim Milk, Cheese Culture, Salt, Enzymes)", , , , ,Egg,Milk,Soy,Wheat,Gluten
CHICKEN CRANBERRY WRAP,"Cranbery Chicken Salad(Diced Chicken(Chicken Thigh, Chicken), Dried Cranberries(Cranberries, Sugar, Sunflower Oil.), Mayonnaise(Soybean Oil, Egg Yolk, Water, High Fructose Corn Syrup, Vinegar, Contains less than 2% of: salt, Spice, Calcium Disodium EDTA to protect flavor), Celery, Sour Cream(Cultured Milk and Cream, Grade A Whey, Modified Corn Starch, Guar Gum, Sodium Phophate, Carrageenen, Locust Bean Gum and Potassium Sorbate), Green Onion, Lemon Juice, Black Pepper), Flour Tortilla(bleached enriched wheat flour, water, soy bean oil, hyrdrogenated vegetable oil (cottonseed, soybean), citric acid added, contains 2% or less of: sugar, salt, leavening agents, potato starch with monoglyceride, vital wheat gluten, calcium propionate, monoglycerides with citric acid, glycerine, fumaric acid, dextrose, dough conditioner, cellulose gum, potassium sorbate (to preserve freshness), enzyme complex (salt, wheat starch, enzymes, microcrystalline cellulose).), Green Leaf Lettuce, Black Pepper", , , ,Tree Nut,Egg,Milk,Soy,Wheat,Gluten
CHICKEN FAJITA MEAT,"Chicken, Chicken Thigh, Orange, Pineapple, Soy Marinade(Pineapple Juice, Orange Juice, Soy Sauce(Water, Wheat, Soybeans, Salt, Lactic Acid, Sodium Benzoate less than 1/10 of1% as a Preservative.))", , , , , , ,Soy,Wheat,Gluten
CHICKEN FAJITA PIZZA,"Pizza Dough(Enriched Unbleached Wheat Flour, Water, Yeast, High Fructose Corn Syrup, Contains less than 2% of the following: Salt, Soybean Oil, Wheat Gluten, Ascorbic Acid, Enzyme), Monterey Jack Cheddar(Cultured pasteurized milk, Salt, Enzymes, Potato Starch and Calcium Culfate, Natamycin), Salsa(Tomatoes, Tomato Puree (Water, Tomato Paste), Bell Peppers, Onions, Distilled Vinegar, Salt, Dry Onion, Jalapeno Peppers, Dry Garlic, Xanthan Gum), Grilled Green Peppers(Green Pepper, Vegetable Oil, Montreal Steak Seasoning(Salt, Spices (including black pepper and red pepper), Garlic, Partially Hydrogenated Soybean Oil, Natural Flavor and Extractives of Paprika.)), Grilled Chicken(Chicken, Vegetable Oil)", , , , , ,Milk,Soy,Wheat,Gluten
CHICKEN FRESCA QUESADILLA,"Flour Tortilla(bleached enriched wheat flour, water, soy bean oil, hyrdrogenated vegetable oil (cottonseed, soybean), citric acid added, contains 2% or less of: sugar, salt, leavening agents, potato starch with monoglyceride, vital wheat gluten, calcium propionate, monoglycerides with citric acid, glycerine, fumaric acid, dextrose, dough conditioner, cellulose gum, potassium sorbate (to preserve freshness), enzyme complex (salt, wheat starch, enzymes, microcrystalline cellulose).), Grilled Montreal Chicken Breast(Chicken, Vegetable Oil, Montreal Chicken Seasoning(Garlic, Salt, Onion, Spices (inc. black pepper, parsley, and red pepper), Orange Peel, Paprika, Green Bell Peppers, and Sulfiting Agents.)), Monterey Jack Cheddar(Cultured pasteurized milk, Salt, Enzymes, Potato Starch and Calcium Culfate, Natamycin), Chipotle Red Pepper Sauce(Roasted Red Pepper, Vegetable Oil, Lemon Juice, Roasted Garlic Puree(Garlic, Vegetable Oil), Chipotle Pepper Concentrate(Peppers (red, jalapeno), Sauteed Vegetables (onions, carrots and celery), Maltodextrin, Chipotle Powder, Salt, Corn Oil, Olive Oil, Sorbitol, Water, Spices, Molasses, Onion Powder, Vinegar, Sugar, Modified Food Starch, Palm Oil, Garlic, Hydrolyzed (corn and wheat gluten, soy) Proteins, Soybean Oil, Potassium Sorbate, Yeast Extract, Citric Acid, Canola Oil, Disodium Inosinate/Disodium Guanylate, Natural Flavor, Lactic Acid, Lipolyzed Butter Oil, Natural Smoke Flavor.), Cilantro, Salt, Black Pepper), Salsa Fresca(Lime Juice, Vegetable Oil, Yellow Onion, Ancho Pepper Flavor(Roasted Pepper Puree, Onion Puree, Maltodextrin, Corn Oil, Spices, Sorbitol, Salt, Water, Palm Oil, Olive Oil, Onion Powder, Sugar, Modified Cornstarch, Hydrolyzed (corn and wheat gluten, soy) Proteins, Soybean Oil, Garlic, Canola Oil, Potassium Sorbate, Citric Acid, Yeast Extract, Calcium Lactate, Lactic Acid, Natural Flavors, Natural Extractives of Turmeric and Annatto.), Cilantro, Black Pepper, Garlic)", , , , , ,Milk,Soy,Wheat,Gluten
CHICKEN FRIED BEEF STEAK & GRAVY,"Beef, Country Chicken Gravy(Water, Milk, Margarine(PALM OIL WATER SALT CONTAINS LESS THAN 2% OF VEGETABLE MONO & DIGLYCERIDES NON-FAT DRY MILK SOLIDS SOY LECITHIN SODIUM BENZOATE (A PRESERVATIVE) CITRIC ACID NATURAL & ARTIFICIAL FLAVOR BETA CAROTENE (COLOR) VITAMIN A PALMITATE ADDED), Flour, Yellow Onion, Chicken Base(Chicken Meat and Natural Chicken Juices, Dried Whey, Maltodextrin, Hydrolyzed (corn and wheat gluten, soy) Proteins, Flavor (contains torula yeast), Yeast Extract,Cornstarch, Chicken Flavor, Corn Oil, Disodium Inosinate/Disodium Guanylate, Chicken Stock, Hydrolyzed Chicken, Chicken Fat, Potato Starch, Turmeric, Calcium Lactate, Soy Lecithin, Dextrose, Lactic Acid, Vegetable Color (turmeric and annatto and paprika extracts).NO ADDED MSG other than that which naturally occurs in the hydrolyzed proteins and yeast extract.), Salt, Black Pepper), Buttermilk, Flour, Panko Bread Crumbs(Wheat Flour, Contains 2% or less of each of the following: Sugar, Yeast, Soybean Oil, Salt), Egg(Eggs, Egg Whites, Salt, Xanthan Gum, Citric Acid, Annatoo (color), Artificial Butter Flavor (partially hydrogenated Soybean oil and Cotton seed oil, medium chain triglycerides and flavor).), Cumin, Black Pepper, Salt", , , , ,Egg,Milk,Soy,Wheat,Gluten
